id_usuario,género,edad,país,tipo_suscripción,tiempo_escucha,canciones_por_día,tasa_de_saltos,tipo_de_dispositivo,anuncios_por_semana,escucha_sin_conexion,cancelo_suscripcion
7598,Femenino,44,IN,Estudiante,10,81,0.55,Móvil,0,Sí,No
7599,Masculino,17,Canadá,Familiar,288,8,0.37,Computadora,0,Sí,No
7600,Otro,48,Canadá,Familiar,148,90,0.1,Móvil,0,Sí,No
7601,Femenino,42,Australia,Familiar,55,30,0.23,Computadora,0,Sí,Sí
7602,Femenino,37,Canadá,Estudiante,287,15,0.34,Computadora,0,Sí,No
7603,Masculino,28,Francia,Premium,150,88,0.16,Computadora,0,Sí,No
7604,Femenino,17,EE.UU.,Familiar,136,58,0.51,Web,0,Sí,No
7605,Otro,23,Alemania,Premium,89,58,0.4,Computadora,0,Sí,No
7606,Femenino,45,EE.UU.,Estudiante,11,16,0.58,Móvil,0,Sí,No
7607,Masculino,49,Francia,Familiar,163,54,0.57,Computadora,0,Sí,No
7608,Otro,53,Alemania,Estudiante,129,54,0.12,Computadora,0,Sí,No
7609,Masculino,20,Francia,Estudiante,144,62,0.19,Computadora,0,Sí,Sí
7610,Femenino,20,EE.UU.,Gratis,119,69,0.21,Móvil,38,No,Sí
7611,Otro,53,IN,Familiar,106,90,0.32,Móvil,0,Sí,No
7612,Femenino,51,Reino Unido,Premium,46,23,0.09,Computadora,0,Sí,No
7613,Otro,35,Canadá,Premium,243,65,0.55,Móvil,0,Sí,No
7614,Femenino,46,EE.UU.,Gratis,268,45,0.19,Móvil,6,No,No
7615,Otro,56,PK,Premium,210,2,0.52,Computadora,0,Sí,No
7616,Otro,17,Canadá,Gratis,179,92,0.53,Web,6,No,No
7617,Otro,28,PK,Estudiante,173,31,0.43,Computadora,0,Sí,No
7618,Otro,34,Francia,Premium,292,36,0.32,Computadora,0,Sí,No
7619,Femenino,57,PK,Premium,147,74,0.57,Web,0,Sí,Sí
7620,Masculino,29,EE.UU.,Premium,194,38,0.47,Web,0,Sí,No
7621,Otro,48,EE.UU.,Gratis,287,44,0.07,Web,10,No,No
7622,Femenino,39,Australia,Estudiante,112,25,0.36,Móvil,0,Sí,No
7623,Femenino,49,Francia,Gratis,40,64,0.38,Computadora,12,No,Sí
7624,Femenino,50,EE.UU.,Premium,199,26,0.29,Computadora,0,Sí,No
7625,Otro,18,EE.UU.,Familiar,198,31,0.44,Computadora,0,Sí,No
7626,Femenino,43,PK,Familiar,77,78,0.21,Móvil,0,Sí,Sí
7627,Femenino,57,Francia,Familiar,133,77,0.17,Web,0,Sí,No
7628,Masculino,58,Australia,Gratis,65,7,0.32,Computadora,9,No,No
7629,Femenino,52,Alemania,Estudiante,115,70,0.25,Computadora,0,Sí,No
7630,Otro,39,IN,Estudiante,62,28,0.56,Móvil,0,Sí,No
7631,Femenino,50,Francia,Gratis,281,5,0.21,Móvil,24,No,No
7632,Otro,39,Australia,Estudiante,65,3,0.28,Móvil,0,Sí,No
7633,Masculino,29,PK,Gratis,281,22,0.24,Computadora,8,No,No
7634,Masculino,40,PK,Familiar,249,95,0.35,Web,0,Sí,Sí
7635,Otro,16,Australia,Premium,117,62,0.05,Computadora,0,Sí,No
7636,Masculino,19,Canadá,Estudiante,244,7,0.22,Móvil,0,Sí,Sí
7637,Femenino,32,Reino Unido,Premium,119,3,0.42,Web,0,Sí,No
7638,Otro,51,Alemania,Familiar,32,12,0.58,Móvil,0,Sí,No
7639,Masculino,18,IN,Premium,183,11,0.32,Computadora,0,Sí,No
7640,Masculino,17,Francia,Gratis,57,78,0.57,Móvil,21,No,No
7641,Masculino,55,Canadá,Estudiante,268,67,0.22,Móvil,0,Sí,Sí
7642,Masculino,46,Reino Unido,Gratis,257,32,0.1,Computadora,44,No,No
7643,Masculino,21,Alemania,Gratis,146,46,0.25,Web,32,No,No
7644,Otro,36,Francia,Premium,88,47,0.14,Móvil,0,Sí,Sí
7645,Femenino,56,EE.UU.,Premium,30,86,0.05,Web,0,Sí,Sí
7646,Otro,41,Alemania,Estudiante,99,58,0.59,Móvil,0,Sí,No
7647,Otro,52,IN,Premium,58,11,0.55,Web,0,Sí,No
7648,Femenino,43,Francia,Gratis,53,13,0.38,Móvil,30,No,No
7649,Masculino,33,PK,Familiar,204,77,0.08,Web,0,Sí,No
7650,Otro,49,Australia,Familiar,165,16,0.33,Móvil,0,Sí,Sí
7651,Femenino,41,Reino Unido,Gratis,149,66,0.52,Móvil,35,No,Sí
7652,Masculino,35,IN,Familiar,140,62,0.14,Web,0,Sí,No
7653,Femenino,20,PK,Gratis,224,34,0.08,Móvil,19,No,Sí
7654,Masculino,46,Australia,Estudiante,255,21,0.5,Móvil,0,Sí,No
7655,Masculino,49,Australia,Estudiante,195,85,0.16,Web,0,Sí,No
7656,Otro,59,Reino Unido,Familiar,63,41,0.25,Web,0,Sí,Sí
7657,Masculino,26,EE.UU.,Estudiante,193,53,0.38,Web,0,Sí,No
7658,Masculino,35,Francia,Premium,234,13,0.04,Web,0,Sí,Sí
7659,Femenino,52,Reino Unido,Estudiante,49,15,0.23,Web,0,Sí,Sí
7660,Femenino,41,Canadá,Estudiante,125,24,0.6,Computadora,0,Sí,No
7661,Femenino,41,Canadá,Premium,15,95,0.52,Móvil,0,Sí,No
7662,Masculino,51,IN,Familiar,92,54,0.08,Web,0,Sí,Sí
7663,Femenino,58,IN,Estudiante,143,30,0.41,Computadora,0,Sí,No
7664,Masculino,51,Francia,Estudiante,127,52,0.3,Computadora,0,Sí,No
7665,Otro,55,EE.UU.,Premium,295,55,0.54,Móvil,0,Sí,No
7666,Femenino,59,Canadá,Premium,19,97,0.3,Computadora,0,Sí,Sí
7667,Femenino,23,Reino Unido,Estudiante,204,3,0.15,Web,0,Sí,No
7668,Otro,20,Francia,Familiar,231,84,0.46,Computadora,0,Sí,No
7669,Masculino,53,Australia,Estudiante,28,87,0.24,Móvil,0,Sí,No
7670,Femenino,54,Australia,Estudiante,79,76,0.42,Web,0,Sí,No
7671,Femenino,59,IN,Gratis,57,33,0.48,Web,12,No,No
7672,Femenino,56,Canadá,Premium,292,57,0.29,Computadora,0,Sí,No
7673,Otro,41,Canadá,Premium,241,13,0.13,Web,0,Sí,Sí
7674,Femenino,43,IN,Familiar,195,69,0.55,Web,0,Sí,Sí
7675,Femenino,55,Australia,Gratis,127,14,0.08,Web,16,No,No
7676,Masculino,18,Francia,Premium,182,35,0.35,Móvil,0,Sí,No
7677,Masculino,53,Reino Unido,Estudiante,129,40,0.27,Computadora,0,Sí,No
7678,Masculino,20,IN,Familiar,29,6,0.31,Web,0,Sí,No
7679,Otro,53,PK,Estudiante,52,18,0.53,Móvil,0,Sí,No
7680,Masculino,32,IN,Estudiante,93,3,0.22,Web,0,Sí,No
7681,Masculino,49,Alemania,Estudiante,71,76,0.6,Computadora,0,Sí,Sí
7682,Femenino,29,Canadá,Estudiante,155,22,0.49,Móvil,0,Sí,No
7683,Femenino,58,IN,Premium,264,80,0.28,Computadora,0,Sí,No
7684,Masculino,36,Francia,Familiar,189,73,0.14,Computadora,0,Sí,No
7685,Femenino,48,Reino Unido,Estudiante,105,17,0.32,Computadora,0,Sí,No
7686,Femenino,26,Francia,Familiar,106,44,0.17,Móvil,0,Sí,No
7687,Otro,55,EE.UU.,Gratis,47,71,0.23,Computadora,25,No,Sí
7688,Masculino,28,Australia,Familiar,193,70,0.22,Móvil,0,Sí,No
7689,Masculino,48,PK,Familiar,249,78,0.05,Web,0,Sí,No
7690,Otro,41,Reino Unido,Premium,23,77,0.02,Computadora,0,Sí,No
7691,Femenino,28,Francia,Gratis,56,58,0.31,Móvil,20,No,Sí
7692,Femenino,30,IN,Estudiante,135,35,0.47,Computadora,0,Sí,No
7693,Masculino,37,Reino Unido,Gratis,51,33,0.17,Web,35,No,Sí
7694,Femenino,35,EE.UU.,Premium,117,57,0.22,Móvil,0,Sí,Sí
7695,Otro,56,PK,Premium,187,2,0.11,Móvil,0,Sí,No
7696,Masculino,32,IN,Premium,296,60,0.23,Web,0,Sí,No
7697,Masculino,42,PK,Premium,171,12,0.28,Computadora,0,Sí,No
7698,Otro,18,IN,Familiar,180,84,0.05,Computadora,0,Sí,No
7699,Femenino,37,Canadá,Gratis,268,51,0.04,Web,13,No,No
7700,Masculino,33,Canadá,Estudiante,57,50,0.29,Computadora,0,Sí,No
7701,Femenino,19,Reino Unido,Familiar,73,18,0.54,Móvil,0,Sí,Sí
7702,Otro,32,PK,Premium,278,38,0.22,Móvil,0,Sí,No
7703,Otro,33,IN,Gratis,150,5,0.42,Móvil,22,No,No
7704,Masculino,52,Reino Unido,Gratis,204,23,0.35,Computadora,10,No,No
7705,Masculino,32,Alemania,Familiar,63,44,0.14,Computadora,0,Sí,No
7706,Otro,58,Reino Unido,Premium,154,33,0.45,Web,0,Sí,No
7707,Masculino,54,Alemania,Estudiante,293,37,0.31,Computadora,0,Sí,No
7708,Otro,35,PK,Estudiante,144,12,0.27,Web,0,Sí,No
7709,Masculino,30,Alemania,Premium,210,65,0.02,Web,0,Sí,No
7710,Femenino,42,Francia,Familiar,295,4,0.04,Web,0,Sí,No
7711,Femenino,55,Reino Unido,Estudiante,172,18,0.34,Computadora,0,Sí,No
7712,Masculino,25,Francia,Estudiante,230,20,0.31,Móvil,0,Sí,No
7713,Masculino,42,EE.UU.,Gratis,159,44,0.47,Web,20,No,No
7714,Masculino,48,IN,Familiar,76,26,0.02,Computadora,0,Sí,Sí
7715,Otro,39,Canadá,Premium,183,28,0.34,Computadora,0,Sí,No
7716,Otro,26,Reino Unido,Premium,198,59,0.05,Web,0,Sí,Sí
7717,Masculino,17,Alemania,Estudiante,128,34,0.06,Móvil,0,Sí,Sí
7718,Femenino,41,Reino Unido,Gratis,55,12,0.2,Computadora,17,No,No
7719,Masculino,19,EE.UU.,Gratis,147,58,0.21,Web,22,No,No
7720,Femenino,26,EE.UU.,Estudiante,11,57,0.58,Móvil,0,Sí,No
7721,Femenino,26,Francia,Premium,17,26,0.25,Móvil,0,Sí,No
7722,Femenino,45,Canadá,Premium,26,28,0.41,Móvil,0,Sí,No
7723,Masculino,46,IN,Familiar,202,13,0.45,Computadora,0,Sí,No
7724,Otro,29,Francia,Familiar,196,81,0.16,Móvil,0,Sí,No
7725,Masculino,59,Reino Unido,Gratis,142,29,0.05,Computadora,11,No,No
7726,Masculino,50,EE.UU.,Premium,226,38,0.28,Móvil,0,Sí,No
7727,Femenino,19,Alemania,Estudiante,255,98,0.5,Móvil,0,Sí,No
7728,Otro,36,Australia,Gratis,228,44,0.02,Móvil,31,No,No
7729,Masculino,22,Francia,Gratis,100,84,0.02,Móvil,26,No,No
7730,Otro,55,IN,Estudiante,298,50,0.11,Computadora,0,Sí,No
7731,Otro,26,PK,Familiar,167,82,0.14,Web,0,Sí,No
7732,Femenino,19,EE.UU.,Familiar,51,24,0.08,Web,0,Sí,No
7733,Femenino,20,IN,Gratis,265,40,0.56,Móvil,11,No,No
7734,Otro,55,PK,Estudiante,127,65,0.06,Computadora,0,Sí,Sí
7735,Masculino,37,Francia,Familiar,211,73,0.45,Computadora,0,Sí,No
7736,Femenino,52,Canadá,Estudiante,46,65,0.33,Móvil,0,Sí,Sí
7737,Otro,20,Reino Unido,Familiar,99,9,0.35,Web,0,Sí,No
7738,Masculino,51,Francia,Familiar,181,42,0.58,Web,0,Sí,No
7739,Femenino,22,PK,Premium,170,12,0.52,Móvil,0,Sí,No
7740,Otro,57,EE.UU.,Estudiante,221,22,0.57,Móvil,0,Sí,No
7741,Otro,52,Canadá,Familiar,49,62,0.37,Móvil,0,Sí,No
7742,Otro,51,EE.UU.,Estudiante,217,92,0.34,Web,0,Sí,No
7743,Otro,16,PK,Premium,138,99,0.46,Móvil,0,Sí,No
7744,Masculino,41,PK,Gratis,267,75,0.43,Computadora,15,No,No
7745,Otro,58,Francia,Gratis,83,50,0.12,Web,8,No,No
7746,Femenino,38,Alemania,Estudiante,142,80,0.35,Computadora,0,Sí,No
7747,Otro,25,Australia,Premium,50,63,0.28,Web,0,Sí,Sí
7748,Femenino,34,Reino Unido,Gratis,12,1,0.42,Computadora,29,No,Sí
7749,Otro,30,IN,Gratis,118,21,0.33,Móvil,49,No,Sí
7750,Masculino,44,Reino Unido,Premium,74,4,0.05,Móvil,0,Sí,No
7751,Otro,33,Alemania,Familiar,176,66,0.38,Móvil,0,Sí,No
7752,Masculino,27,PK,Estudiante,156,61,0.23,Web,0,Sí,Sí
7753,Masculino,17,IN,Familiar,61,91,0.6,Computadora,0,Sí,No
7754,Femenino,32,Canadá,Premium,90,86,0.42,Web,0,Sí,No
7755,Masculino,38,IN,Gratis,61,8,0.16,Computadora,26,No,No
7756,Otro,55,IN,Gratis,251,96,0.11,Web,48,No,No
7757,Otro,28,Canadá,Gratis,277,85,0.15,Web,9,No,No
7758,Femenino,41,Australia,Estudiante,216,99,0.1,Web,0,Sí,No
7759,Masculino,32,EE.UU.,Premium,116,43,0.21,Computadora,0,Sí,Sí
7760,Femenino,43,PK,Estudiante,272,95,0.38,Móvil,0,Sí,No
7761,Otro,53,Alemania,Familiar,245,29,0.48,Web,0,Sí,No
7762,Masculino,39,IN,Premium,116,7,0.04,Computadora,0,Sí,Sí
7763,Femenino,48,Reino Unido,Premium,151,93,0.31,Computadora,0,Sí,No
7764,Otro,36,EE.UU.,Estudiante,12,98,0.29,Web,0,Sí,No
7765,Masculino,40,Francia,Familiar,67,91,0.14,Móvil,0,Sí,No
7766,Femenino,25,Reino Unido,Gratis,120,43,0.15,Web,11,No,No
7767,Otro,35,EE.UU.,Premium,135,88,0.2,Computadora,0,Sí,No
7768,Masculino,16,Reino Unido,Gratis,113,7,0.22,Computadora,15,No,No
7769,Otro,26,EE.UU.,Gratis,119,39,0.52,Móvil,6,No,No
7770,Femenino,18,Canadá,Premium,218,13,0.23,Computadora,0,Sí,No
7771,Otro,28,Alemania,Gratis,207,56,0.2,Móvil,6,No,Sí
7772,Otro,58,EE.UU.,Gratis,260,50,0.1,Móvil,47,No,No
7773,Masculino,58,EE.UU.,Premium,254,21,0.3,Computadora,0,Sí,No
7774,Femenino,51,Alemania,Familiar,15,6,0.06,Computadora,0,Sí,No
7775,Otro,46,Francia,Familiar,15,60,0.55,Web,0,Sí,No
7776,Masculino,39,Reino Unido,Gratis,114,90,0.37,Móvil,30,No,No
7777,Femenino,17,Canadá,Gratis,241,91,0.53,Web,10,No,No
7778,Masculino,27,Canadá,Premium,250,39,0.51,Web,0,Sí,No
7779,Otro,39,Reino Unido,Gratis,177,89,0.35,Móvil,22,No,No
7780,Otro,53,PK,Estudiante,293,18,0.23,Móvil,0,Sí,No
7781,Masculino,44,Canadá,Familiar,106,59,0.48,Web,0,Sí,No
7782,Otro,41,Francia,Familiar,150,51,0.55,Móvil,0,Sí,Sí
7783,Masculino,45,Australia,Gratis,94,13,0.58,Web,45,No,Sí
7784,Masculino,49,Australia,Premium,264,16,0.52,Web,0,Sí,No
7785,Otro,26,Canadá,Estudiante,253,92,0.29,Web,0,Sí,No
7786,Otro,47,IN,Estudiante,44,14,0.2,Computadora,0,Sí,Sí
7787,Masculino,24,IN,Gratis,298,67,0.42,Móvil,11,No,No
7788,Femenino,38,Alemania,Gratis,139,81,0.09,Móvil,30,No,No
7789,Femenino,28,PK,Gratis,169,32,0.52,Web,28,No,No
7790,Otro,43,Reino Unido,Premium,210,34,0.27,Móvil,0,Sí,No
7791,Femenino,20,PK,Premium,161,93,0.01,Web,0,Sí,No
7792,Femenino,30,Reino Unido,Premium,147,31,0.07,Móvil,0,Sí,No
7793,Femenino,27,Australia,Estudiante,254,79,0.09,Móvil,0,Sí,Sí
7794,Femenino,55,IN,Premium,141,55,0.46,Móvil,0,Sí,Sí
7795,Femenino,17,IN,Premium,281,4,0.38,Web,0,Sí,No
7796,Otro,32,EE.UU.,Premium,209,12,0.51,Web,0,Sí,Sí
7797,Otro,58,PK,Estudiante,141,15,0.56,Móvil,0,Sí,Sí
7798,Otro,35,EE.UU.,Gratis,200,82,0.03,Móvil,37,No,No
7799,Femenino,33,PK,Estudiante,31,91,0.46,Móvil,0,Sí,No
7800,Masculino,23,IN,Estudiante,201,23,0.32,Web,0,Sí,No
7801,Otro,38,EE.UU.,Premium,101,65,0.54,Computadora,0,Sí,Sí
7802,Femenino,46,Francia,Premium,212,45,0.34,Computadora,0,Sí,No
7803,Otro,21,Alemania,Estudiante,249,75,0.31,Móvil,0,Sí,Sí
7804,Masculino,58,Canadá,Estudiante,28,98,0.33,Móvil,0,Sí,No
7805,Femenino,21,Alemania,Familiar,235,49,0.29,Computadora,0,Sí,Sí
7806,Otro,23,Australia,Estudiante,213,84,0.0,Web,0,Sí,No
7807,Masculino,55,EE.UU.,Premium,129,24,0.19,Móvil,0,Sí,Sí
7808,Femenino,59,IN,Estudiante,157,68,0.01,Computadora,0,Sí,No
7809,Masculino,16,PK,Premium,161,27,0.58,Web,0,Sí,No
7810,Femenino,21,Francia,Familiar,84,31,0.5,Computadora,0,Sí,Sí
7811,Otro,44,Canadá,Gratis,95,74,0.24,Web,23,No,No
7812,Masculino,58,Alemania,Gratis,110,11,0.43,Computadora,6,No,No
7813,Femenino,44,PK,Gratis,285,95,0.12,Computadora,9,No,Sí
7814,Otro,30,Reino Unido,Gratis,77,92,0.52,Computadora,19,No,Sí
7815,Femenino,39,Alemania,Familiar,298,65,0.38,Móvil,0,Sí,No
7816,Femenino,59,Francia,Premium,109,70,0.27,Web,0,Sí,No
7817,Otro,43,EE.UU.,Familiar,264,45,0.38,Computadora,0,Sí,No
7818,Otro,26,Francia,Premium,42,73,0.55,Web,0,Sí,No
7819,Femenino,36,Francia,Estudiante,110,4,0.37,Móvil,0,Sí,No
7820,Otro,47,Francia,Familiar,44,83,0.05,Computadora,0,Sí,Sí
7821,Otro,42,IN,Gratis,96,5,0.08,Móvil,21,No,No
7822,Otro,58,EE.UU.,Familiar,214,45,0.33,Computadora,0,Sí,No
7823,Masculino,54,Australia,Premium,23,60,0.36,Computadora,0,Sí,Sí
7824,Femenino,52,IN,Estudiante,116,99,0.4,Web,0,Sí,No
7825,Femenino,42,Canadá,Estudiante,111,64,0.38,Web,0,Sí,Sí
7826,Otro,44,Alemania,Gratis,17,73,0.04,Web,34,No,No
7827,Otro,53,Reino Unido,Familiar,266,34,0.1,Web,0,Sí,No
7828,Otro,38,Alemania,Estudiante,24,88,0.54,Web,0,Sí,Sí
7829,Otro,34,PK,Gratis,209,59,0.06,Computadora,28,No,No
7830,Femenino,30,Reino Unido,Estudiante,109,62,0.43,Web,0,Sí,Sí
7831,Masculino,29,IN,Premium,279,45,0.15,Computadora,0,Sí,Sí
7832,Femenino,19,IN,Gratis,222,1,0.58,Web,45,No,No
7833,Femenino,59,IN,Gratis,147,2,0.23,Computadora,47,No,No
7834,Femenino,23,Francia,Gratis,246,2,0.4,Móvil,14,No,Sí
7835,Femenino,37,IN,Premium,61,62,0.57,Computadora,0,Sí,No
7836,Femenino,18,Francia,Gratis,117,2,0.08,Computadora,29,No,No
7837,Femenino,49,EE.UU.,Estudiante,245,79,0.08,Móvil,0,Sí,No
7838,Otro,39,Reino Unido,Familiar,124,15,0.27,Computadora,0,Sí,No
7839,Otro,32,IN,Estudiante,106,50,0.33,Web,0,Sí,No
7840,Otro,16,Canadá,Familiar,73,71,0.04,Computadora,0,Sí,No
7841,Masculino,23,EE.UU.,Estudiante,42,72,0.24,Móvil,0,Sí,No
7842,Otro,55,Francia,Familiar,274,64,0.43,Web,0,Sí,No
7843,Femenino,31,IN,Premium,62,11,0.31,Computadora,0,Sí,No
7844,Femenino,52,EE.UU.,Estudiante,220,31,0.54,Computadora,0,Sí,No
7845,Femenino,59,Reino Unido,Premium,275,1,0.29,Web,0,Sí,No
7846,Masculino,28,PK,Gratis,70,25,0.12,Computadora,38,No,Sí
7847,Femenino,36,Reino Unido,Gratis,48,74,0.48,Móvil,10,No,No
7848,Femenino,25,EE.UU.,Familiar,106,32,0.37,Computadora,0,Sí,No
7849,Otro,46,Alemania,Familiar,14,24,0.35,Web,0,Sí,Sí
7850,Femenino,22,PK,Familiar,150,24,0.04,Móvil,0,Sí,Sí
7851,Masculino,22,PK,Gratis,59,78,0.58,Móvil,45,No,No
7852,Femenino,27,IN,Gratis,194,27,0.52,Móvil,43,No,Sí
7853,Otro,36,IN,Premium,242,47,0.12,Móvil,0,Sí,No
7854,Femenino,42,Alemania,Gratis,223,88,0.59,Computadora,21,No,No
7855,Otro,31,Alemania,Premium,99,20,0.22,Web,0,Sí,No
7856,Femenino,47,IN,Gratis,104,29,0.55,Móvil,32,No,Sí
7857,Femenino,41,Canadá,Gratis,41,77,0.04,Computadora,24,No,Sí
7858,Masculino,31,IN,Premium,14,67,0.39,Móvil,0,Sí,No
7859,Femenino,36,Francia,Premium,199,46,0.21,Web,0,Sí,No
7860,Masculino,28,PK,Estudiante,263,40,0.27,Web,0,Sí,No
7861,Masculino,28,EE.UU.,Premium,180,88,0.28,Móvil,0,Sí,Sí
7862,Masculino,21,Francia,Estudiante,54,61,0.5,Móvil,0,Sí,Sí
7863,Otro,42,IN,Gratis,211,36,0.4,Computadora,34,No,No
7864,Femenino,37,Canadá,Familiar,192,23,0.06,Móvil,0,Sí,No
7865,Otro,16,IN,Estudiante,52,97,0.11,Móvil,0,Sí,No
7866,Otro,39,EE.UU.,Premium,151,35,0.32,Computadora,0,Sí,No
7867,Masculino,28,Francia,Familiar,248,46,0.27,Web,0,Sí,No
7868,Masculino,46,PK,Familiar,133,74,0.5,Web,0,Sí,No
7869,Otro,48,Reino Unido,Premium,164,40,0.54,Móvil,0,Sí,No
7870,Masculino,59,Alemania,Gratis,269,43,0.09,Móvil,37,No,No
7871,Otro,36,Alemania,Gratis,135,79,0.53,Móvil,25,No,No
7872,Femenino,18,EE.UU.,Estudiante,200,14,0.51,Computadora,0,Sí,No
7873,Otro,23,EE.UU.,Estudiante,75,95,0.31,Web,0,Sí,No
7874,Masculino,20,Francia,Estudiante,132,71,0.43,Web,0,Sí,No
7875,Otro,46,Reino Unido,Premium,296,95,0.56,Móvil,0,Sí,No
7876,Otro,19,Reino Unido,Estudiante,96,22,0.28,Computadora,0,Sí,No
7877,Femenino,43,Reino Unido,Premium,117,68,0.3,Móvil,0,Sí,No
7878,Masculino,36,Alemania,Premium,193,45,0.52,Web,0,Sí,Sí
7879,Femenino,47,PK,Premium,264,65,0.29,Móvil,0,Sí,Sí
7880,Otro,31,EE.UU.,Familiar,87,13,0.11,Computadora,0,Sí,Sí
7881,Masculino,25,IN,Premium,235,13,0.58,Computadora,0,Sí,Sí
7882,Otro,50,Francia,Gratis,216,6,0.39,Web,8,No,No
7883,Otro,22,Francia,Estudiante,287,47,0.37,Web,0,Sí,No
7884,Femenino,45,Francia,Estudiante,215,5,0.25,Computadora,0,Sí,No
7885,Masculino,31,PK,Estudiante,180,6,0.28,Computadora,0,Sí,No
7886,Otro,28,Alemania,Premium,44,26,0.08,Web,0,Sí,No
7887,Masculino,37,PK,Gratis,220,91,0.56,Móvil,47,No,Sí
7888,Masculino,55,Australia,Familiar,134,25,0.21,Móvil,0,Sí,No
7889,Femenino,46,Australia,Gratis,105,21,0.32,Computadora,11,No,No
7890,Femenino,34,PK,Estudiante,28,60,0.58,Móvil,0,Sí,No
7891,Otro,59,Francia,Gratis,22,48,0.05,Móvil,17,No,No
7892,Otro,32,Canadá,Estudiante,174,46,0.11,Móvil,0,Sí,Sí
7893,Femenino,41,IN,Gratis,277,79,0.25,Móvil,14,No,No
7894,Femenino,58,Alemania,Estudiante,292,51,0.17,Móvil,0,Sí,No
7895,Femenino,34,Australia,Gratis,56,51,0.21,Web,37,No,No
7896,Masculino,58,Australia,Gratis,229,28,0.58,Móvil,11,No,No
7897,Femenino,32,PK,Estudiante,115,76,0.16,Móvil,0,Sí,Sí
7898,Otro,38,Alemania,Premium,248,57,0.06,Web,0,Sí,No
7899,Otro,28,EE.UU.,Estudiante,84,52,0.03,Computadora,0,Sí,Sí
7900,Otro,31,Alemania,Familiar,53,97,0.07,Web,0,Sí,No
7901,Femenino,21,Francia,Premium,52,60,0.11,Computadora,0,Sí,Sí
7902,Femenino,24,Francia,Gratis,86,23,0.28,Computadora,28,No,Sí
7903,Femenino,16,EE.UU.,Estudiante,67,52,0.29,Móvil,0,Sí,No
7904,Femenino,43,Canadá,Familiar,199,5,0.08,Computadora,0,Sí,No
7905,Masculino,27,Reino Unido,Premium,248,93,0.32,Computadora,0,Sí,No
7906,Otro,27,Alemania,Estudiante,198,50,0.57,Computadora,0,Sí,No
7907,Masculino,27,Alemania,Estudiante,154,89,0.22,Computadora,0,Sí,No
7908,Masculino,30,PK,Gratis,228,94,0.35,Computadora,12,No,No
7909,Femenino,36,Reino Unido,Gratis,288,60,0.38,Web,17,No,No
7910,Otro,35,Alemania,Estudiante,100,8,0.59,Computadora,0,Sí,No
7911,Otro,26,PK,Familiar,60,35,0.26,Web,0,Sí,No
7912,Femenino,57,Australia,Premium,159,75,0.42,Computadora,0,Sí,No
7913,Masculino,21,PK,Premium,152,3,0.22,Computadora,0,Sí,No
7914,Femenino,51,Reino Unido,Familiar,30,85,0.59,Móvil,0,Sí,No
7915,Femenino,16,Australia,Premium,108,82,0.43,Móvil,0,Sí,Sí
7916,Otro,45,Alemania,Premium,26,45,0.56,Web,0,Sí,No
7917,Otro,21,Francia,Premium,109,17,0.2,Web,0,Sí,Sí
7918,Femenino,56,Canadá,Estudiante,178,23,0.39,Móvil,0,Sí,No
7919,Otro,46,Reino Unido,Estudiante,137,11,0.3,Móvil,0,Sí,No
7920,Otro,51,PK,Familiar,298,65,0.2,Móvil,0,Sí,No
7921,Masculino,46,EE.UU.,Estudiante,281,30,0.31,Web,0,Sí,No
7922,Femenino,17,Canadá,Familiar,62,90,0.34,Web,0,Sí,No
7923,Femenino,49,Francia,Premium,150,6,0.25,Web,0,Sí,No
7924,Masculino,50,Alemania,Gratis,29,25,0.3,Computadora,38,No,No
7925,Masculino,31,Francia,Estudiante,209,5,0.16,Computadora,0,Sí,No
7926,Femenino,59,PK,Familiar,96,19,0.37,Móvil,0,Sí,No
7927,Masculino,57,PK,Gratis,85,44,0.31,Móvil,38,No,No
7928,Femenino,57,Australia,Familiar,189,67,0.45,Móvil,0,Sí,No
7929,Masculino,33,IN,Estudiante,266,48,0.16,Móvil,0,Sí,No
7930,Femenino,26,Canadá,Estudiante,262,83,0.32,Web,0,Sí,Sí
7931,Femenino,30,EE.UU.,Familiar,106,32,0.33,Computadora,0,Sí,No
7932,Otro,26,Alemania,Premium,31,4,0.28,Móvil,0,Sí,No
7933,Masculino,35,Australia,Premium,117,41,0.18,Móvil,0,Sí,No
7934,Masculino,43,Alemania,Premium,37,50,0.16,Móvil,0,Sí,No
7935,Femenino,21,Australia,Familiar,178,66,0.18,Móvil,0,Sí,No
7936,Masculino,51,Canadá,Familiar,106,95,0.4,Web,0,Sí,No
7937,Otro,34,PK,Gratis,18,69,0.11,Móvil,26,No,Sí
7938,Femenino,43,IN,Estudiante,180,16,0.3,Computadora,0,Sí,No
7939,Masculino,47,IN,Gratis,257,11,0.47,Computadora,10,No,Sí
7940,Masculino,21,Alemania,Premium,97,33,0.24,Computadora,0,Sí,No
7941,Femenino,31,Australia,Premium,237,57,0.59,Móvil,0,Sí,No
7942,Masculino,39,Francia,Estudiante,106,87,0.47,Web,0,Sí,No
7943,Otro,20,Francia,Premium,117,56,0.58,Móvil,0,Sí,No
7944,Masculino,33,Canadá,Estudiante,279,66,0.13,Web,0,Sí,No
7945,Otro,17,PK,Estudiante,17,64,0.32,Web,0,Sí,Sí
7946,Femenino,47,Reino Unido,Premium,153,1,0.23,Móvil,0,Sí,No
